"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
-0.97543449707853,5.6189913970737,5.02829981843145,0.0792518544942596,0.121788506863922,141,0.121788506863922,"463753","CD4 Naive",0.493506493506494
5.78902510751561,6.68936102422804,77.988197122898,1.05643484653428e-15,6.25718969769491e-15,142,6.25718969769491e-15,"295273","CD14 Monocyte",0.44311377245509
3.05798622957607,5.44889808775578,66.7293597216091,5.98474320403346e-14,1.51499588180343e-13,143,1.51499588180343e-13,"836900","NK CD56dim CD57-",0.82089552238806
5.13070689736364,6.28572830610482,79.24021209135,6.82216606567245e-16,4.56147557900486e-15,144,4.56147557900486e-15,"609594","CD4 Naive",0.402930402930403
3.94920837490081,6.83780592997427,37.7261487125608,2.87920314131609e-09,5.96430706169097e-09,145,5.96430706169097e-09,"575659","NK CD56dim CD57-",0.210869565217391
-1.22390179558484,6.33867328096704,7.9018931993043,0.108317446677535,0.162394372165405,146,0.162394372165405,"936509","Platelets",0.437386569872958
0.503731482035462,5.48076536914283,2.00583645085458,0.157839524395291,0.227856809890865,147,0.227856809890865,"206763","CD4 Naive",0.235849056603774
2.74392663936077,5.3717290572778,74.0524152299454,4.2392950208441e-15,1.73671823981791e-14,148,1.73671823981791e-14,"911369","CD14 Monocyte",0.508196721311475
4.42562055706815,5.92148687715141,75.435863065025,2.59450052400283e-15,1.20414191009176e-14,149,1.20414191009176e-14,"93708","CD14 Monocyte",0.870967741935484
-0.780300297553068,6.22487753679198,2.75397481379865,0.129974123002883,0.191738066113826,150,0.191738066113826,"705156","NK CD56bright",0.240677966101695
-0.285841669535095,5.68005305104054,0.440977048021446,0.507214016961668,0.601862474621967,151,0.601862474621967,"780026","NK CD56bright",0.448275862068966
3.41769747641546,6.53293863277875,31.7332698943105,4.41223882339632e-08,8.90319113065662e-08,152,8.90319113065662e-08,"265399","CD14 Monocyte",0.333333333333333
2.29849678456778,5.4805142386241,39.7827754259975,1.14507964798556e-09,2.39344282435725e-09,153,2.39344282435725e-09,"964731","CD14 Monocyte",0.2625
